260,382,46,19
251,334,43,18
576,200,41,19
383,384,44,23
717,235,43,20
318,366,57,22
193,361,47,17
41,199,42,18
245,357,57,20
450,444,45,43
531,510,51,31
57,335,55,21
0,311,45,20
614,133,57,24
210,220,46,17
122,361,48,19
649,184,51,20
493,482,40,38
842,229,53,21
442,243,49,20
579,533,55,41
636,325,44,17
452,214,47,19
81,413,56,22
24,227,56,20
289,245,49,20
888,199,49,19
420,401,44,43
437,339,59,19
176,310,42,17
587,296,51,18
124,249,53,19
246,358,55,20
1,364,87,37
866,262,45,18
865,253,145,31
152,159,216,35
871,294,39,20
982,379,33,36
367,305,36,21
