257,382,46,19
383,384,44,23
316,366,55,21
571,532,63,42
450,442,45,45
153,334,60,20
980,197,43,18
940,228,46,19
684,204,41,17
191,361,43,17
808,232,43,19
243,358,54,19
925,343,43,17
215,247,55,20
543,326,46,17
353,334,50,18
114,362,55,18
141,197,40,18
482,298,54,19
492,482,41,39
377,244,51,17
927,317,60,20
412,399,51,47
614,133,56,24
117,224,54,19
528,509,54,33
0,336,38,20
266,308,44,17
731,180,50,19
978,386,25,42
81,413,57,22
0,364,87,37
69,311,57,20
542,212,44,18
756,296,57,19
533,241,48,20
309,219,45,17
