259,382,46,19
231,334,43,18
383,384,44,23
740,234,43,20
606,201,40,19
318,366,56,22
193,361,46,17
573,532,61,41
530,510,52,31
67,198,41,18
452,444,43,43
307,244,54,20
246,357,54,20
120,362,50,18
616,325,41,17
670,183,50,20
238,220,43,17
614,133,57,24
492,482,41,39
432,338,40,17
145,249,55,19
41,336,52,18
557,297,55,18
136,310,59,18
81,413,56,22
49,226,54,19
908,199,50,19
0,311,24,20
421,401,43,43
466,243,49,20
980,378,33,44
986,316,37,19
0,364,87,37
345,306,36,17
996,316,27,19
481,214,38,18
869,229,49,22
163,162,228,34
