220,334,43,19
259,382,45,19
383,384,43,23
619,202,40,19
317,366,57,22
679,182,51,20
194,361,43,17
751,233,43,21
29,336,55,20
971,317,52,20
605,325,40,17
451,445,44,42
72,198,46,19
116,361,53,19
478,243,48,21
574,532,60,41
614,133,57,24
244,357,55,20
419,337,41,18
492,482,41,39
154,249,57,20
529,510,52,31
60,226,54,19
80,413,56,22
483,213,48,19
250,220,43,17
324,245,48,18
543,297,56,19
122,310,61,19
872,228,56,21
919,198,50,20
420,401,44,45
980,379,31,45
1003,342,20,18
331,307,38,17
0,312,15,19
0,365,86,36
315,407,51,22
