257,382,46,19
383,384,43,23
316,366,56,21
796,232,45,20
671,203,41,18
451,443,44,44
935,317,60,20
494,298,54,19
937,342,46,18
242,358,55,19
180,334,42,19
963,197,50,18
921,228,53,19
202,247,56,20
370,335,45,17
492,483,41,38
117,362,51,17
0,335,47,21
190,361,44,17
561,325,39,17
978,384,26,43
574,532,60,42
127,198,41,17
412,399,51,47
373,244,44,17
613,133,57,24
529,509,53,32
283,308,39,17
106,224,54,19
527,211,48,20
522,241,48,21
79,412,57,23
720,181,51,18
787,296,39,18
299,221,40,15
96,312,39,18
