382,384,45,24
254,382,46,20
779,341,47,19
260,196,42,18
69,336,53,21
24,176,42,19
309,366,57,22
417,216,48,18
639,208,50,20
913,228,45,20
17,201,55,20
796,202,43,19
243,333,57,18
450,444,45,43
571,532,64,42
227,222,53,19
441,326,52,19
180,361,45,18
124,362,41,18
614,133,56,24
633,237,47,19
100,223,42,18
492,482,41,39
336,246,43,18
421,401,43,43
975,402,22,44
146,312,55,19
0,315,28,18
246,359,49,18
528,507,53,35
490,241,44,19
79,412,63,24
46,252,41,17
362,299,58,22
0,365,85,36
846,318,60,22
662,299,39,17
840,178,31,16
940,295,37,14
