972,172,51,20
269,382,46,19
383,384,44,23
218,359,44,19
502,329,42,19
321,343,55,20
573,533,61,40
224,192,42,19
281,317,53,22
629,209,42,18
3,249,53,21
614,134,57,24
452,445,43,43
126,361,57,19
455,242,43,19
319,367,56,22
485,480,46,40
185,219,50,20
575,237,46,19
525,506,56,36
80,412,58,23
416,400,47,44
996,201,27,19
741,348,47,18
238,307,42,18
0,337,21,20
635,300,55,18
447,304,39,18
0,160,79,34
68,336,67,22
905,318,57,20
399,191,49,19
827,229,52,19
788,466,58,27
166,249,49,20
1,364,86,37
865,261,48,19
886,288,60,22
