382,384,44,23
262,382,46,19
318,367,56,22
719,233,58,22
356,332,41,19
125,361,50,18
521,507,59,34
147,332,53,20
265,352,51,24
573,532,61,41
430,195,40,18
454,447,40,41
197,361,46,17
612,134,58,24
605,238,42,20
166,247,53,21
491,483,40,37
758,323,39,17
414,400,48,45
784,203,42,19
80,413,56,22
0,339,22,22
0,313,22,19
990,223,33,21
543,186,49,20
288,307,43,17
3,252,49,20
340,216,48,20
708,293,57,19
84,223,49,19
996,291,27,21
0,364,85,37
514,472,54,27
27,164,224,33
91,309,48,20
481,301,38,22
575,344,41,22
