383,384,44,23
255,382,46,19
212,197,42,18
374,218,48,16
279,246,57,21
184,223,54,20
48,224,44,18
572,532,63,42
310,366,56,21
751,203,46,19
439,242,53,19
452,443,43,44
185,361,43,18
491,326,39,17
245,358,51,19
614,134,56,23
283,332,57,18
599,209,50,20
0,177,30,19
875,229,50,20
977,396,21,43
201,310,44,18
420,400,44,44
103,336,57,20
0,202,31,19
118,362,48,18
492,482,41,40
410,299,55,20
594,238,49,20
80,413,60,22
22,314,44,18
1005,226,19,22
526,507,55,35
978,291,45,19
786,178,51,20
882,317,58,21
866,261,46,19
705,295,40,23
