383,384,44,23
256,382,45,19
570,531,65,43
182,197,50,19
734,204,42,18
450,442,45,45
302,333,56,18
354,218,48,17
310,366,56,21
27,225,43,18
262,247,55,19
244,358,52,20
986,226,37,20
165,223,53,20
421,242,52,20
614,134,56,24
187,361,43,18
226,310,38,17
36,313,47,18
505,326,41,17
582,209,48,20
853,230,45,20
978,394,21,42
113,335,60,21
492,482,41,39
421,401,43,44
119,362,48,17
903,318,50,19
110,335,63,20
430,299,55,20
80,413,60,22
524,506,57,36
577,239,49,20
855,343,48,18
867,261,50,19
0,253,22,18
0,170,13,25
778,180,40,17
724,299,41,20
