238,334,42,19
259,382,46,19
383,384,44,23
733,235,42,19
317,366,57,22
192,361,46,17
595,201,41,18
244,357,57,20
529,510,52,31
575,533,59,40
626,325,38,17
451,445,44,42
120,361,50,19
614,133,57,24
40,227,55,19
663,183,50,20
144,310,58,19
492,483,41,38
48,336,52,19
57,198,42,18
301,245,51,19
564,297,56,18
81,413,56,22
0,312,31,19
902,199,49,19
429,338,50,18
226,220,46,17
458,243,49,20
421,401,43,44
137,248,53,19
850,229,59,21
986,315,37,21
835,294,59,20
421,337,58,20
339,306,49,17
0,364,87,37
0,365,87,36
166,163,220,32
468,214,44,20
