257,382,46,19
383,384,44,23
571,532,63,41
450,441,45,46
701,203,41,19
316,367,54,19
903,342,44,18
155,335,45,19
230,247,56,20
240,358,57,20
190,361,43,18
943,227,58,21
983,197,40,19
614,134,56,23
399,244,44,17
534,326,41,17
344,334,45,17
156,198,42,17
135,225,52,18
978,389,22,42
257,309,38,17
824,231,43,20
492,482,41,39
553,211,46,19
465,299,55,19
121,362,48,17
324,219,47,17
417,400,46,45
547,241,49,20
921,318,55,19
57,311,54,21
0,336,25,20
527,508,55,34
81,413,58,22
744,180,50,19
0,363,88,39
867,260,50,21
0,226,33,18
520,325,55,19
758,295,40,22
