258,333,43,19
260,382,46,19
567,199,41,20
383,384,44,23
709,235,44,20
35,199,40,18
318,366,57,22
192,360,49,18
650,325,38,17
276,246,54,20
614,133,57,24
831,229,55,21
17,227,54,20
246,357,56,20
531,510,51,31
63,335,54,21
451,445,44,42
199,221,50,17
435,243,49,20
123,361,48,19
579,533,55,40
493,482,40,38
180,310,46,17
642,184,49,19
81,413,56,22
444,213,48,20
447,339,57,21
419,400,45,43
590,296,56,18
1,311,50,19
114,248,53,20
884,200,46,18
246,358,57,20
982,372,40,44
866,262,44,17
373,304,37,21
880,295,36,18
147,159,211,37
