245,334,42,18
259,382,46,19
383,384,44,23
586,200,40,19
318,366,57,22
725,235,42,19
245,356,57,21
190,360,49,18
843,229,58,22
428,338,60,20
614,134,57,23
451,444,44,43
48,198,42,19
295,245,50,20
152,310,59,19
52,336,54,20
574,532,60,41
122,361,48,19
32,227,55,19
529,510,53,31
220,220,45,17
657,183,49,19
573,296,55,19
81,412,57,23
493,482,40,39
451,243,48,20
458,213,48,20
613,325,59,18
420,401,44,43
129,247,54,20
612,324,60,19
0,311,38,20
844,293,58,21
903,200,42,18
359,306,38,17
0,363,87,39
866,262,44,18
246,358,55,20
157,158,216,37
