257,382,45,19
383,384,43,23
450,442,44,45
315,366,55,21
693,204,40,18
815,232,44,19
157,335,49,19
528,326,54,17
355,334,41,18
151,198,38,17
572,532,62,41
938,227,56,20
222,248,56,19
921,317,60,20
190,361,42,18
982,197,41,18
491,483,41,38
915,342,43,18
242,358,55,19
388,244,47,18
613,134,57,23
473,298,54,19
265,309,38,17
411,399,51,46
118,362,50,17
978,387,23,42
124,224,53,19
529,509,52,32
738,180,50,19
540,241,48,21
0,337,31,19
64,312,54,19
547,212,46,18
79,412,58,23
316,219,46,17
0,364,87,37
751,296,54,19
867,260,50,20
0,227,22,17
