6,349,441,52
137,457,82,37
0,522,54,33
11,632,79,48
0,696,96,39
-3,749,201,72
244,635,92,40
368,675,92,41
275,739,87,32
416,740,88,33
308,509,83,38
665,447,80,29
634,503,77,32
650,629,82,36
590,719,72,41
535,781,100,40
683,750,88,51
775,675,92,42
783,788,85,43
875,829,62,65
944,917,59,71
1012,993,71,70
1101,1047,87,59
1212,1101,77,62
1052,616,67,42
1086,381,77,43
1185,491,81,38
1237,708,80,39
1437,480,97,42
1555,411,85,47
1285,280,85,36
1548,599,82,43
1607,657,89,41
1996,458,90,38
806,395,82,40
