2025,763,61,84
1837,601,83,38
1688,476,98,35
1791,414,87,33
1419,486,90,35
1268,606,87,41
1360,662,82,37
1309,378,80,38
1281,280,82,37
1116,409,87,36
898,440,78,33
881,498,76,33
555,508,85,34
398,454,75,32
224,509,77,38
34,409,80,35
21,470,90,34
31,642,96,38
0,750,186,74
183,685,85,37
268,739,82,34
408,635,83,37
398,737,100,39
554,680,90,41
549,735,75,32
532,783,92,38
801,626,75,34
976,694,84,43
685,752,83,41
788,785,82,44
870,829,69,64
949,924,55,65
1019,994,66,71
1109,1053,77,45
1214,1099,71,61
