4,463,86,38
132,640,87,41
-1,691,41,36
0,747,186,74
308,686,90,35
257,742,87,38
391,740,82,36
527,735,77,33
524,785,97,36
511,634,79,33
511,509,88,31
311,462,93,31
339,408,80,34
693,447,82,34
834,496,78,35
696,685,82,34
678,753,79,38
785,788,83,44
873,831,66,65
944,912,54,76
1021,989,57,71
1108,1049,73,49
1211,1099,75,58
968,613,81,36
1085,662,78,41
1152,493,85,33
1165,434,80,38
1288,283,83,31
1450,417,84,37
1558,368,85,40
1702,470,87,44
1539,608,78,36
1827,704,92,36
1906,653,83,37
2007,801,40,82
1970,467,96,41
2053,403,46,37
