139,406,80,34
118,468,90,33
-3,637,60,41
95,683,95,34
0,742,186,85
265,740,84,43
316,635,80,37
319,513,85,32
491,449,85,36
649,503,88,34
475,685,85,39
399,737,87,39
529,732,85,33
531,781,93,38
683,753,84,40
698,626,78,37
785,785,80,47
870,832,70,64
940,916,63,72
1019,994,52,66
1103,1053,85,48
1214,1103,72,55
886,694,76,33
962,499,90,38
985,437,78,33
1232,411,85,36
1281,278,90,36
1403,376,67,35
1517,480,87,39
1178,611,74,41
1270,663,74,41
1737,606,82,36
1786,475,92,29
1880,409,78,35
2038,650,60,35
2009,780,59,82
