-1,342,174,62
24,511,97,38
458,398,79,34
403,447,75,34
355,513,84,31
214,637,89,33
180,686,98,46
-3,691,53,44
-4,747,187,82
296,735,80,48
490,621,83,49
457,737,77,38
544,775,106,47
599,647,81,44
698,698,70,39
683,753,84,45
786,786,81,43
876,834,58,62
944,914,60,79
1021,993,59,67
1104,1044,79,54
921,619,72,34
935,491,82,41
837,393,80,36
1170,486,103,36
1032,673,87,38
1289,427,84,33
1335,614,79,38
1281,280,90,41
1517,688,10,21
1522,699,89,51
1709,467,95,37
1865,593,70,42
1893,652,75,36
1996,354,95,42
2053,409,48,41
