-4,749,190,72
70,686,90,38
167,467,82,36
173,413,81,31
363,513,84,34
535,450,81,36
685,503,91,34
1029,439,70,33
1009,498,79,29
1288,280,78,36
1283,416,79,39
1434,373,75,36
1553,480,82,36
1822,473,95,36
1912,406,90,34
1698,604,77,36
2014,652,87,34
2030,696,71,38
2004,781,57,84
1224,665,80,36
1127,609,82,38
837,691,89,33
786,791,81,40
873,831,61,65
942,921,59,62
1012,993,68,67
1109,1050,71,46
1217,1098,66,64
667,622,68,35
681,749,82,42
527,786,100,30
537,731,77,37
437,681,84,41
395,742,91,33
280,639,77,36
263,739,82,36
