22,690,91,36
-1,744,186,77
213,640,86,35
263,742,81,34
232,467,82,31
244,409,78,33
424,503,85,41
378,688,89,34
395,744,85,31
534,735,75,32
529,785,88,32
599,634,74,33
604,452,77,29
757,504,77,31
781,685,82,39
678,755,84,33
790,788,77,41
1088,439,72,28
1073,498,77,26
1067,613,70,32
1168,667,72,36
875,834,62,56
945,926,58,57
1019,994,59,64
1099,1053,89,46
1216,1104,73,54
1355,419,84,36
1289,281,77,32
1491,375,72,29
1612,475,89,38
1630,606,76,36
1884,468,95,36
1971,408,87,34
1966,653,87,35
1948,701,89,38
2002,790,55,83
