88,409,79,33
68,470,90,33
1,642,85,33
273,514,87,36
442,452,79,34
367,637,78,33
142,688,87,39
1,747,189,74
265,742,84,38
404,739,86,34
521,686,82,36
544,732,73,36
529,778,97,48
686,750,82,48
786,790,85,44
752,626,72,37
604,501,84,38
949,442,73,33
926,499,75,35
934,693,80,38
875,834,75,69
937,919,64,69
1011,989,70,74
1108,1045,80,58
1212,1099,76,64
1232,606,74,36
1311,660,75,39
1180,411,78,41
1283,283,85,31
1358,378,76,39
1468,483,90,39
1734,475,96,34
1835,413,81,37
1788,599,83,43
2012,773,61,80
