-1,409,64,35
-4,473,63,31
158,514,96,35
332,458,84,32
506,508,82,36
83,637,87,38
-8,737,191,84
222,683,81,36
262,740,90,38
467,634,82,38
408,737,83,36
608,681,82,36
554,731,73,32
527,783,102,36
680,752,85,46
855,624,72,34
785,786,82,46
821,503,80,36
844,440,80,38
1053,406,73,36
1035,698,82,42
876,832,61,62
944,922,60,66
1019,993,61,67
1098,1049,87,52
1216,1099,67,64
1335,603,81,39
1412,658,84,40
1360,481,97,40
1262,380,77,34
1280,285,86,34
1632,476,92,37
1735,414,82,36
1896,599,85,45
2027,758,66,76
