-1,332,259,74
-4,460,43,38
119,513,89,34
485,449,82,29
435,509,92,35
580,391,77,43
1286,277,84,40
924,388,72,39
1012,491,86,44
1260,483,93,39
1373,424,90,39
1809,465,85,34
2060,354,42,42
1761,593,76,33
1794,645,81,40
1425,712,91,37
1240,613,82,37
945,675,85,42
829,627,83,31
649,704,75,35
691,750,74,41
781,783,82,46
875,831,65,65
937,919,67,70
1016,991,60,69
1108,1045,72,56
1214,1098,75,65
539,780,100,37
524,660,82,38
408,632,88,36
429,737,88,36
290,739,80,34
149,634,85,36
118,691,103,38
0,747,185,74
