78,342,451,53
216,455,74,35
32,516,89,34
373,508,95,36
729,442,88,34
698,499,88,36
903,401,75,38
1147,383,83,38
1280,281,88,32
1244,490,96,36
1514,478,89,43
1622,414,99,43
1473,604,82,36
1524,657,93,39
1163,704,81,40
980,619,72,34
714,678,80,38
585,632,70,28
185,632,83,36
-1,645,41,33
3,694,34,38
-3,749,189,72
278,742,82,34
309,680,90,41
414,739,77,32
560,729,80,33
537,778,84,36
686,755,81,35
790,790,81,39
878,834,54,60
949,922,50,71
1027,996,58,66
1111,1049,74,55
1212,1098,71,64
2063,457,36,44
2020,593,81,42
2060,767,44,44
