0,358,27,41
0,413,24,39
45,462,99,41
0,521,49,33
88,640,85,41
-1,740,186,84
262,683,92,43
260,740,84,36
381,737,91,39
465,635,75,37
358,457,89,37
388,403,84,37
557,503,90,37
529,737,75,31
527,780,94,41
647,681,87,40
676,752,76,39
780,786,91,43
880,832,57,64
945,917,58,71
1014,989,69,73
1104,1042,82,57
1221,1103,64,54
917,614,77,38
1040,663,79,41
878,494,90,41
742,447,80,33
1285,278,85,38
1212,434,77,36
1198,491,82,35
1499,417,89,38
1594,368,86,33
1488,611,83,39
1745,475,94,41
1873,652,85,38
1765,701,96,38
2004,804,39,87
2019,462,77,41
2053,594,49,43
