45,365,91,33
47,416,102,31
209,463,74,27
103,519,82,26
1,650,56,26
163,690,84,32
337,644,77,28
531,683,82,34
785,622,75,35
935,667,71,36
686,506,89,34
488,460,88,26
540,403,74,32
863,444,87,29
1008,496,80,31
1337,431,72,31
1316,486,77,31
1635,417,81,35
1283,283,85,31
1721,363,68,33
1873,473,92,33
1924,601,78,30
1781,658,84,35
1603,699,93,36
1357,616,80,31
258,742,82,36
375,744,82,26
527,737,72,28
519,783,95,33
667,752,82,34
783,790,87,37
870,831,70,67
947,921,56,67
1014,994,69,69
1104,1039,82,59
1999,827,41,85
