2007,786,48,84
1993,701,88,38
1994,652,82,33
1948,408,76,32
1857,473,86,33
1663,608,72,31
1581,476,87,37
1458,378,79,31
1280,283,82,30
1317,421,84,33
1055,439,75,34
1050,498,64,34
1099,616,77,29
1194,668,77,33
722,501,79,34
812,691,81,31
790,793,78,41
871,832,63,61
947,927,56,62
1019,998,61,64
1111,1052,75,49
1216,1104,70,58
681,757,82,34
629,631,77,32
573,447,76,33
391,509,85,35
411,688,82,33
398,742,80,31
534,732,72,39
535,781,86,36
245,639,81,34
262,742,83,33
45,690,87,34
0,742,193,89
195,462,88,41
208,406,82,33
