118,406,83,34
104,467,91,34
298,513,90,36
478,454,79,36
634,504,88,38
978,439,75,37
952,494,85,38
1217,417,81,35
1383,378,88,35
1498,481,93,35
1773,472,85,41
1868,408,75,37
1752,606,75,34
1193,613,80,34
1280,662,77,34
721,627,70,35
485,683,91,34
334,639,80,36
122,686,82,36
0,642,67,39
0,742,186,75
262,740,83,38
403,740,85,38
535,734,81,33
531,778,91,41
678,750,84,38
783,788,84,38
883,829,52,64
942,919,62,70
1016,989,64,73
1104,1044,84,59
1212,1104,84,56
2006,768,62,92
2057,647,42,41
1286,277,85,44
