26,365,83,31
31,414,91,35
183,462,77,28
83,517,74,32
0,642,77,36
177,690,91,36
0,747,177,72
254,742,85,33
378,737,82,38
362,639,75,34
462,457,93,33
514,403,74,31
660,506,92,36
555,683,84,31
524,735,79,32
522,781,94,38
657,750,93,38
786,786,84,43
873,829,64,67
940,919,68,70
1019,993,64,67
1099,1044,92,57
1212,1098,77,65
803,621,78,31
845,447,82,31
986,496,82,33
949,670,81,36
1283,281,85,36
1303,437,85,28
1289,493,81,33
1380,609,82,40
1612,417,82,35
1681,365,85,34
1850,470,90,39
1945,599,85,35
1793,660,83,33
1629,699,93,40
1999,826,43,78
