-3,409,52,36
-3,470,48,38
140,516,91,36
319,455,85,36
486,503,90,46
99,639,87,31
-1,747,179,75
237,685,82,32
268,739,82,37
411,739,82,39
483,631,80,36
622,680,82,44
550,729,76,33
539,781,87,40
683,752,87,41
786,786,79,36
873,827,62,64
940,922,66,67
1019,994,54,61
1101,1042,85,59
1212,1098,77,60
1052,698,82,37
873,622,76,36
809,504,74,35
832,440,77,35
1034,408,75,34
1252,381,70,40
1352,483,82,39
1360,609,75,35
1435,660,76,38
1285,281,80,33
1619,475,88,42
1724,411,80,39
1907,599,94,40
2029,757,72,72
