-1,409,33,33
0,472,31,36
129,511,92,43
106,634,95,41
0,747,188,80
254,683,78,34
273,740,77,36
411,739,82,36
535,783,96,31
555,731,74,32
639,680,78,36
683,750,82,40
786,786,81,43
876,829,59,64
944,921,57,67
1014,989,66,73
1106,1045,80,54
1211,1098,75,60
893,621,67,34
1068,703,85,34
491,631,84,34
470,504,88,43
306,454,74,36
811,440,87,40
790,498,80,39
1012,403,76,46
1224,385,82,36
1339,483,83,43
1376,604,76,40
1444,658,78,43
1601,478,93,41
1706,416,77,31
1285,280,83,39
1927,599,87,38
2043,757,53,70
